# Rescue verdicts: papers fermlit's first rubric EXCLUDED (or left borderline), re-screened
# under the second rubric in MTDNA_RUBRIC.md -- "does this paper help someone engineer the
# yeast mitochondrion or its genome?" -- extended to cover the Ehrlich/BCAA payload,
# compartment-specific cofactor measurement, protein targeting, genetic-code and codon
# engineering, and yeast genome-engineering methods that transfer.
#
# ONLY RESCUES ARE LISTED. A paper the second rubric also excluded stays excluded and has no
# row here; the file's job is to name what the first question threw away. Every row is a
# CHANGE from that paper's first-rubric verdict.
#
# The organism clause is deliberately opposite to the first rubric's instinct: a mammalian or
# plant mtDNA paper is included when the METHOD transfers, because those are often the only
# published record of a technique.
#
# Re-screened: 2834 fermdb publications. Rescued to include: 709. To borderline: 549.
# Still excluded: 1533.
#
# TWO MODELS screened this corpus, and `decided_by` says per row which one decided that row.
# The run began on qwen3.6:27b -- the same local model that produced every first-rubric
# verdict -- and was stopped part-way when the GPU was needed elsewhere; the remainder ran on
# claude-sonnet-5 through the Claude Agent SDK. qwen rows: 348. sonnet rows: 910.
# The rubric, the two-pass structure and the 20-85 escalation band are identical across both
# halves; only the backend differs. Read `decided_by` before treating the file as homogeneous.
#
# Two passes, fermlit's own: title score, then abstract for the band (20-85).
# NOT INSTALLED -- installing is a curator act.
publication_id	decision	reason	source	decided_by	decided_by_kind	decided_at	in_atlas	pdf_file
pmid:372818	borderline	Title suggests mammalian somatic-cell cybrid/hybrid genetics bearing on mtDNA inheritance/segregation, but no abstract to confirm any manipulable method and cybrid fusion technique may not transfer directly to yeast.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:375015	include	Physical/fine-structure gene mapping of the yeast mitochondrial genome across strains — foundational mtDNA genome architecture knowledge directly useful for genome engineering.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
pmid:37846021	borderline	Title suggests factors regulating mtDNA maintenance/stability, likely relevant to mtDNA state and integrity, but no abstract is available to confirm organism or mechanistic detail.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:383569	borderline	Title concerns yeast cytoduction (cytoplasmic/mitochondrial transfer via kar1-type crosses) but with no abstract it's unclear whether this 1979 paper focuses on the transfer method itself or purely on radiosensitivity genetics.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:387787	include	The paper characterizes mitochondrial RNA processing and mapping in yeast, which provides essential baseline data on transcript stability and structure needed for engineering mitochondrial gene expression.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	qwen3.6:27b	model	2026-09-22	yes	
pmid:3937307	include	Directly addresses mitochondrial vectors for gene engineering in lower eukaryotes, a core method for getting DNA into mitochondria.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
pmid:40642800	borderline	Isa2p Fe-S cluster assembly factor for Rip1p/cytochrome bc1 complex assembly is respiratory-chain biogenesis biology, informative about the chassis but not itself an engineering method or measurable part.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:4231098	borderline	The paper investigates the biochemical defect (ATPase binding) in a rho0 petite mutant, which is relevant to understanding mtDNA state and maintenance but does not report an engineering method or tool.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	qwen3.6:27b	model	2026-09-22	yes	
pmid:4373789	borderline	Title suggests general nuclear DNA repair biology in yeast with no mention of mitochondria or genome-engineering methods, and no abstract is available to confirm relevance.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:4436156	include	Concerns loss of mitochondrial genome (petite formation) linked to a nuclear mutation, and oligomycin resistance mapping to the OLI locus, both directly relevant to mtDNA state/maintenance and mitochondrial genetic markers.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:4592730	include	Compares protein-synthesizing (translation/mitoribosome) systems of wild-type vs petite (rho-) yeast mutants, bearing on mitochondrial translation and petite/mtDNA-state characterization.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:4612737	include	Cytoduction is a cytoplasmic-mixing technique for transferring mitochondria/mtDNA between yeast cells, directly relevant to mtDNA inheritance methods even though the abstract is unavailable.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:5516440	include	Induction of petite mutation by antibacterial antibiotics; relevant to mtDNA loss/petite phenotype and antibiotic-resistance-based mitochondrial genetics used as selectable handles.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
pmid:5570441	include	Studies mtDNA fate and mitochondrial membrane protein turnover during petite (rho-) induction, directly relevant to mtDNA state/maintenance handles used in mitochondrial engineering.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:607961	borderline	Title-only 1977 review on yeast mtDNA organization/evolution; likely descriptive genome structure without a stated engineering method or manipulable handle, so genuinely uncertain from title alone.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:6225776	borderline	Cloning of a nuclear-encoded mitochondrial ATPase subunit gene may include the matrix-targeting presequence but the title alone doesn't confirm import/targeting content.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:6228552	include	Demonstrates cross-species mitochondrial protein complementation (S. cerevisiae ATP2 in S. pombe), validating the transferability of mitochondrial targeting and function between yeast species.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6230352	borderline	The paper reports the isolation of structural genes for mitochondrial ATPase subunits in fission yeast, which provides basic genetic information about the organelle but does not explicitly describe an engineering method or tool applicable to Saccharomyces mitochondria.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6248550	borderline	The paper describes a cell-free reconstitution of cytochrome c heme attachment, which is relevant to mitochondrial protein maturation but lacks clear engineering methods or direct applicability to genome editing.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6253453	borderline	Physical restriction mapping of a yeast mtDNA gene locus is foundational genome characterization but not itself an engineering method or assay.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:6253481	borderline	Classical genetic/recombination mapping of mitochondrial structural genes in Neurospora crassa, a different fungus, with no abstract to confirm any transferable engineering method or marker system.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:6254985	borderline	The paper describes the physical mapping of a mitochondrial DNA locus (Oxi3) related to respiratory chain assembly, which is adjacent biological context but does not report an engineering method or tool.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6261980	include	Sequencing the mitochondrial 15S rRNA gene characterizes the mitoribosome/translation apparatus, foundational for mitochondrial genome engineering and marker/locus targeting.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:6262314	borderline	The paper investigates the stability of a native mitochondrial protein (cytochrome c) in vivo, which falls under mitochondrial biology/physiology but does not report an engineering method or tool for manipulating the yeast mitochondrion.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6267048	borderline	The paper describes the enzymatic activity of cytochrome c synthetase in vitro, which is relevant to mitochondrial bioenergetics and protein assembly but does not report a method for engineering the yeast mitochondrion or its genome.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6276406	include	Reports genetic complementation of a mitochondrial mutation using a nuclear gene, demonstrating a method for functional rescue and marker usage in yeast mitochondria.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6277926	include	Reports on mitochondrial translation and genome structure in Saccharomyces cerevisiae, directly relevant to understanding the genetic code and mRNA processing for engineering.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6298802	include	Paromomycin resistance region in yeast mtDNA relates to mitoribosome antibiotic-resistance markers usable for mitochondrial genome manipulation.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
pmid:6304034	borderline	Title only mentions yeast aminoacyl-tRNA synthetase genes with no indication whether these are mitochondrial or cytoplasmic, so relevance to mitochondrial translation machinery cannot be determined.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:6315717	include	Maps yeast mitochondrial transcription initiation sites/promoters via in vitro capping, information directly useful for designing mitochondrial expression constructs.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:6315719	include	Investigates OLI1 transcript levels in rho0 petite mutants, directly addressing mtDNA state and maintenance mechanisms relevant to yeast mitochondrial engineering.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6323247	borderline	Title suggests an antibiotic-resistance-marked yeast vector, which could relate to mitochondrial chloramphenicol/erythromycin resistance markers or could be an unrelated nuclear cloning vector, and no abstract is available to disambiguate.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:6325407	include	CBP1 is a nuclear factor controlling 5' end processing/stability of mitochondrial cytochrome b pre-mRNA, directly relevant to mitochondrial mRNA processing machinery needed for mtDNA gene expression engineering.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:6342684	borderline	Measures subcellular (mitochondrial vs cytosolic) compartmentation of a metabolite pool (SAM) in yeast, analogous to organelle metabolomics, but no abstract to confirm methodology or engineering relevance.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:6345534	include	Studies mitochondrial primary transcript intron excision/RNA processing of the cob gene, part of mitochondrial mRNA processing relevant to engineering mtDNA gene expression.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:6348045	borderline	The paper characterizes a nuclear gene involved in cytochrome b pre-mRNA processing, which relates to mitochondrial mRNA stability and translation machinery, but without an abstract it is unclear if this provides a manipulable engineering handle or is purely descriptive biology.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6349117	borderline	Title suggests construction of eukaryotic vectors using animal mtDNA fragments, possibly as replication elements, but no abstract is available to confirm relevance or mechanism.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:6350109	borderline	Cytoduction is a relevant mitochondrial-transfer/inheritance technique, but title-only abstract gives no clue whether this radiosensitivity study reports any manipulable method versus pure radiobiology.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:6350111	borderline	Title suggests mitochondrial genome variability affecting mutagen sensitivity, not an engineering method, and no abstract is available to confirm any manipulable handle.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:6371489	borderline	Title suggests mitochondrial genome instability (plausibly rho-/petite-related), a core mtDNA-state topic, but no abstract confirms organism or mechanistic content.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:6376507	include	Studies translation and mRNA secondary structure of the yeast mitochondrial var1 gene, directly bearing on mitochondrial gene expression/translation machinery.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:6397682	include	Reports cytoplasmic (mitochondrial) transformation of S. cerevisiae using purified mtDNA, a core DNA-delivery-into-mitochondria method the project cares about directly.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
pmid:7002725	borderline	Title suggests induction/measurement of mitochondrial (likely petite/rho-) mutations by ethanol exposure, touching the mtDNA-mutability/petite-frequency assay space, but no abstract confirms method detail or engineering relevance.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
